collection,source_product,source_category,similar_products,similar_categories,similarity_scores,validation_status,error_type
longsleeve,460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-,긴팔,"['460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', 'BASIC LAYERED LONG SLEEVE BLACK', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647', '루즈핏 베이직 실키 긴팔티 ( 4Color )', '가먼트 다잉 롱 슬리브 [워시드차콜]']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.08), np.float64(95.27), np.float64(88.15), np.float64(87.91), np.float64(87.71), np.float64(87.41)]",success,
longsleeve,460G 컷 헤비 피그먼트 티셔츠-차콜-,긴팔,"['460G 컷 헤비 피그먼트 티셔츠-차콜-', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', '20%쿠폰 지오다노 가을상품 추가 최종할인 남여 맨투맨가디건긴팔팬츠 UP TO 65% OFF', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', '카고포켓 피그먼트 긴팔 티셔츠 다크그레이 FLT712', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.98), np.float64(86.33), np.float64(84.0), np.float64(83.06), np.float64(81.53), np.float64(80.86)]",success,
longsleeve,96 Raglan Long Sleeve - Oatmeal,긴팔,"['96 Raglan Long Sleeve - Oatmeal', '립 레이어드 배색 티 [CHARCOAL]', 'Flower Pattern Top - Gray', '우먼 스트라이프 긴팔 티셔츠 베이지', 'OLD GLORY LONG SLEEVE T-SHIRT [CHARCOAL]', 'G CLASSIC RIB CREW NECK LONG SLEEVE (WHITE)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(94.88), np.float64(67.83), np.float64(67.14), np.float64(66.35), np.float64(66.26), np.float64(65.4)]",success,
longsleeve,Always lowbi pigment long sleeve _Dark grey,긴팔,"['Always lowbi pigment long sleeve _Dark grey', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', 'OVER MOTION LOGO LONG SLEEVE T-SHIRT Charcoal', 'AURORA REFLECTIVE LS T-SHIRT GREY', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', '(20%쿠폰) 본사직영 폴햄 MD PICK SALE 셔츠팬츠맨투맨아우터 등']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(100.0), np.float64(81.65), np.float64(80.7), np.float64(79.58), np.float64(79.48), np.float64(79.19)]",success,
longsleeve,ARC 로고 져지 롱슬리브_라이트그레이,긴팔,"['ARC 로고 져지 롱슬리브_라이트그레이', '스트라이크 스포티 풋볼 롱 슬리브 - WHITE', 'VLAD 피그먼트 슬래쉬 롱슬리브 티셔츠_라이트그레이', 'fervor 피그먼트 롱슬리브', '이해선 드로잉 티  핑크', 'W Small Logo Layered T Shirt - Black']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.17), np.float64(75.1), np.float64(75.04), np.float64(74.92), np.float64(71.19), np.float64(70.82)]",success,
longsleeve,AURORA REFLECTIVE LS T-SHIRT GREY,긴팔,"['AURORA REFLECTIVE LS T-SHIRT GREY', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', 'BASIC LAYERED LONG SLEEVE BLACK', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', '루즈핏 베이직 실키 긴팔티 ( 4Color )', 'OVER MOTION LOGO LONG SLEEVE T-SHIRT Charcoal']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.33), np.float64(84.68), np.float64(83.6), np.float64(83.37), np.float64(81.51), np.float64(81.15)]",success,
longsleeve,B. 오버핏 시보리 스트라이프 긴팔티 ( 3Color ) ( 아이보리 ),긴팔,"['B. 오버핏 시보리 스트라이프 긴팔티 ( 3Color ) ( 아이보리 )', 'Long Sleeve String Ringer T-Shirts [3 Colors]', '루즈핏 베이직 실키 긴팔티 ( 4Color )', '( 2Pack ) 오버핏 시보리 실키 긴팔티 ( 4Color )', '루즈핏 스트라이프 롱슬리브 (BLACKCHARCOAL GREY)', '[2PACK] 피그먼트 절개 티셔츠 2 STYLE']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.89), np.float64(86.97), np.float64(86.72), np.float64(83.38), np.float64(83.35), np.float64(83.3)]",success,
longsleeve,Back Point Boat Neck Sleeve Red,긴팔,"['Back Point Boat Neck Sleeve Red', '슈어 긴팔 티셔츠 Red', '언발란스 스트랩스 벌룬 긴팔티셔츠 - 블랙', 'Eyelet Tie Long Sleeve [Black]', '스모크 셔링 스쿱넥 롱슬리브 탑 CHARCOAL', '스퀘어넥 타이 스카프 티셔츠 [KHAKI]']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.73), np.float64(84.38), np.float64(80.0), np.float64(79.26), np.float64(79.05), np.float64(78.98)]",success,
longsleeve,BASIC LAYERED LONG SLEEVE BLACK,긴팔,"['BASIC LAYERED LONG SLEEVE BLACK', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647', '모먼트 헨리넥 롱슬리브 (블랙)', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', 'Primary Long Sleeve Charcoal']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.19), np.float64(87.91), np.float64(86.22), np.float64(86.2), np.float64(85.85), np.float64(85.77)]",success,
longsleeve,BASIC LONG SLV T,긴팔,"['BASIC LONG SLV T', '드로잉 롱슬리브 - 네이비', 'Powell Cotton Long Sleeve Stripe T-shirt Green', 'BASIC LAYERED LONG SLEEVE BLACK', '피그먼트 절개 티셔츠 롱슬리브 7 COLOR COOSTS251', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.93), np.float64(78.7), np.float64(78.37), np.float64(78.12), np.float64(77.04), np.float64(76.88)]",success,
longsleeve,BFL 핫데이 남녀 양기모 라운드 티셔츠 (M4AAWT08)A1,긴팔,"['BFL 핫데이 남녀 양기모 라운드 티셔츠 (M4AAWT08)A1', '맨라이프 남녀 기능성 라운드 긴팔 티셔츠 (SI4AA2LT019M)A1', '10%쿠폰 포근한 약기모 티셔츠후리스자켓패딩조끼바람막이스판추리닝빅사이즈까지 (SY23LT077M)A1', '체온사수 남녀 따뜻한 기모 반폴라 티셔츠 (M4AAWT12)A1', '단하루! 25+5%쿠폰 폴햄 본사직영 간절기 아이템 SALE 맨투맨점퍼팬츠티셔츠 등', '(20%쿠폰) 본사직영 폴햄 MD PICK SALE 셔츠팬츠맨투맨아우터 등']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.58), np.float64(87.0), np.float64(86.99), np.float64(79.81), np.float64(77.81), np.float64(77.77)]",success,
longsleeve,Border Various Color Stripe Long Sleeve T59 Mint,긴팔,"['Border Various Color Stripe Long Sleeve T59 Mint', 'S 핀 스트라이프 스탠다드 티셔츠 (NAVY)', 'Powell Cotton Long Sleeve Stripe T-shirt Green', '벨벳 스트라이프 카라 롱슬리브 화이트', '피케 스트라이프 롱슬리브_IVORY', '루즈핏 스트라이프 롱슬리브 (BLACKCHARCOAL GREY)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.39), np.float64(84.94), np.float64(84.74), np.float64(84.63), np.float64(82.89), np.float64(81.71)]",success,
longsleeve,BRUSH (브러쉬) α 폴로 티셔츠_URBAN KHAKI,긴팔,"['BRUSH (브러쉬) α 폴로 티셔츠_URBAN KHAKI', '시그니처 로고 스트라이프 폴로 카라티-그린', '벨벳 스트라이프 카라 롱슬리브 화이트', 'COZY HENLYNECK LONG SLEEVE [Ivory]', '헨리넥 롱슬리브 티셔츠 브라운 IETS4F005W2', 'TA-144 루즈핏 피케 롱 슬리브_Gray']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(100.0), np.float64(81.31), np.float64(79.2), np.float64(77.32), np.float64(76.63), np.float64(76.06)]",success,
longsleeve,C BASIC U-NECK T-SHIRT_GREY,긴팔,"['C BASIC U-NECK T-SHIRT_GREY', 'C RAGLAN LONG SLEEVE T-SHIRT_BLACK', 'G CLASSIC V-NECK LONG SLEEVE (GRAY)', '샌디온 브이넥 레이어드 긴팔티 Khaki', '레이어드 슬럽 롱슬리브 [블랙]', 'OVER MOTION LOGO LONG SLEEVE T-SHIRT Charcoal']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.03), np.float64(78.81), np.float64(78.73), np.float64(77.91), np.float64(77.25), np.float64(77.05)]",success,
longsleeve,C RAGLAN LONG SLEEVE T-SHIRT_BLACK,긴팔,"['C RAGLAN LONG SLEEVE T-SHIRT_BLACK', 'C BASIC U-NECK T-SHIRT_GREY', 'OVER MOTION LOGO LONG SLEEVE T-SHIRT Charcoal', '루즈핏 보트넥 롱슬리브 [BLACK]', '레이어드 슬럽 롱슬리브 [블랙]', '[에센셜] 포인티드 티셔츠 (그레이)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.01), np.float64(78.16), np.float64(72.84), np.float64(72.64), np.float64(72.56), np.float64(72.05)]",success,
longsleeve,Cest_Round neck long sleeve top_BLACK,긴팔,"['Cest_Round neck long sleeve top_BLACK', 'Cross Lace Long Sleeve [Black]', '로고 실버 자수 레이어드 티셔츠 ( 블랙 )', 'LACE RIBBON TOP (WHITE)', '마레니 레이스 레이어드 티셔츠 ( 핑크 )', '언발란스 스트랩스 벌룬 긴팔티셔츠 - 블랙']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.5), np.float64(82.26), np.float64(82.12), np.float64(80.77), np.float64(79.72), np.float64(79.0)]",success,
longsleeve,CLT 미들 앵글 긴팔 티 5color,긴팔,"['CLT 미들 앵글 긴팔 티 5color', 'LTT 사이드 리본티 4color', '3-WAY 도트 레이어드 롱슬리브 (GRAY)_F24ZB071', 'RCC 라잇 볼레로 5color', '[장희령착용] IN N OUT LAYER HALTER TOP IN LIGHT GRAY', '홀터넥 스트링 레이어드 롱 슬리브 (BLACK)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.18), np.float64(81.91), np.float64(78.53), np.float64(78.39), np.float64(78.25), np.float64(78.14)]",success,
longsleeve,CNTT SOFT BASIC ROUND(NAVY),긴팔,"['CNTT SOFT BASIC ROUND(NAVY)', 'BASIC LAYERED LONG SLEEVE BLACK', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 네이비-', '460G 컷 헤비 피그먼트 롱 슬리브-워시드 블랙-', '피케 스트라이프 롱슬리브_BLACK', '모먼트 헨리넥 롱슬리브 (블랙)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.67), np.float64(85.33), np.float64(84.36), np.float64(80.77), np.float64(80.64), np.float64(80.43)]",success,
longsleeve,CO 로고 원포인트 하이넥 티셔츠 L_Black,긴팔,"['CO 로고 원포인트 하이넥 티셔츠 L_Black', '로고 메쉬 세트 냉감 티셔츠(블랙)', '브이 포인트 쿨스킨 카라 티셔츠 HB2WTS001', '언더아머 남성 긴팔 카라 스포츠 티셔츠 간절기 착용감 좋은 운동복 골프 실내외 상의', '사보나 베이스레이어 W_Black TWU24201Z1', '소프트 오버핏 롱 슬리브 (Black)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.05), np.float64(67.76), np.float64(66.66), np.float64(66.42), np.float64(65.73), np.float64(65.68)]",success,
longsleeve,Cotton stripe base collar polo t-shirt_Navy,긴팔,"['Cotton stripe base collar polo t-shirt_Navy', '헨리넥 스트라이프 티 차콜그레이', '레비츠 트위 럭비 카라 티셔츠', '루즈핏 스트라이프 럭비 티셔츠_Sand Beige ST', '오버 핏 멀티 스트라이프 긴팔 티셔츠 [네이비]', '빔즈 보이 엠브로이드 보더 긴팔 롱 슬리브 여성 티셔츠']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.53), np.float64(83.74), np.float64(81.84), np.float64(79.72), np.float64(78.31), np.float64(78.25)]",success,
longsleeve,COZY HENLYNECK LONG SLEEVE [Ivory],긴팔,"['COZY HENLYNECK LONG SLEEVE [Ivory]', 'Waffle Helyneck Drop Shoulder Sleeve(3color)', '헨리넥 롱슬리브 티셔츠 블랙 IETS4F005BK', '헨리넥 롱슬리브 티셔츠 브라운 IETS4F005W2', '모먼트 헨리넥 롱슬리브 (블랙)', 'Utility Henly neck Long Sleeve (Black)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.56), np.float64(86.98), np.float64(86.32), np.float64(85.86), np.float64(82.26), np.float64(81.65)]",success,
longsleeve,Critical 레글런 롱슬리브,긴팔,"['Critical 레글런 롱슬리브', '이해선 드로잉 티  핑크', '보드 피그먼트 롱슬리브', '[무료반품] GT098 엠블럼 아플리케 긴팔 티셔츠 (BEIGE)', 'Vice Shop Long Sleeve - Cream', '카고포켓 피그먼트 긴팔 티셔츠 다크그레이 FLT712']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(93.09), np.float64(76.2), np.float64(73.53), np.float64(70.93), np.float64(69.97), np.float64(68.74)]",success,
longsleeve,Cross Lace Long Sleeve [Black],긴팔,"['Cross Lace Long Sleeve [Black]', 'Eyelet Tie Long Sleeve [Black]', 'Cest_Round neck long sleeve top_BLACK', 'LACE RIBBON TOP (WHITE)', '로고 실버 자수 레이어드 티셔츠 ( 블랙 )', '슈어 긴팔 티셔츠 Red']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.94), np.float64(85.24), np.float64(82.9), np.float64(82.63), np.float64(82.59), np.float64(81.12)]",success,
longsleeve,DIAGONAL BUTTON T  GRAY,긴팔,"['DIAGONAL BUTTON T  GRAY', '[SET] 울텐셀 레이어드 탑 세트_CHARCOAL', '샌디온 브이넥 레이어드 긴팔티 Khaki', '로고 실버 자수 레이어드 티셔츠 ( 블루 )', '우먼즈 액티브 롱 슬리브 [블랙]', '[에센셜] 포인티드 티셔츠 (그레이)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.78), np.float64(85.3), np.float64(81.9), np.float64(81.55), np.float64(80.79), np.float64(80.28)]",success,
longsleeve,Drape Layered Long Sleeve (FL-128_White),긴팔,"['Drape Layered Long Sleeve (FL-128_White)', 'HERAT NECK T-SHIRT WITH SEASHELL BLACK', 'Layered Lace Frill Long Sleeve (FL-137_Gray)', '[장희령착용] IN N OUT LAYER HALTER TOP IN LIGHT GRAY', '[CP] 드레이프 브이넥 오프숄더 긴팔티 롱슬리브 [PINK] 이너 ver.', '여성 변형 긴팔라운드 티셔츠']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(98.3), np.float64(80.75), np.float64(79.59), np.float64(78.36), np.float64(77.5), np.float64(77.39)]",success,
longsleeve,DTF 어프레이드 피그먼트 롱 슬리브 차콜,긴팔,"['DTF 어프레이드 피그먼트 롱 슬리브 차콜', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647', '무드먼트 피그먼트 롱슬리브', '가먼트 다잉 롱 슬리브 [워시드차콜]', '피그먼트 절개 티셔츠 롱슬리브 7 COLOR COOSTS251', 'fervor 피그먼트 롱슬리브']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(92.59), np.float64(72.83), np.float64(72.3), np.float64(72.13), np.float64(70.98), np.float64(70.65)]",success,
longsleeve,ESCF 스포츠 프린트 롱슬리브 화이트,긴팔,"['ESCF 스포츠 프린트 롱슬리브 화이트', '시티보이 유니버스 캣 빅 오버핏 롱슬리브 트임 긴팔 티셔츠 3COLOR', 'NOTHING WILL WORKS 롱슬리브 (SLS014) 화이트', '데이오프 롱슬리브 화이트_LT528', 'fervor 피그먼트 롱슬리브', 'ARC 로고 져지 롱슬리브_라이트그레이']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(94.84), np.float64(73.38), np.float64(72.69), np.float64(72.19), np.float64(70.96), np.float64(70.39)]",success,
longsleeve,EXPRESS LONG SLEEVE (WHITE),긴팔,"['EXPRESS LONG SLEEVE (WHITE)', 'Vice Shop Long Sleeve - Cream', '루즈핏 베이직 실키 긴팔티 ( 4Color )', 'Always lowbi pigment long sleeve _Dark grey', 'AURORA REFLECTIVE LS T-SHIRT GREY', '24FW  기능성 웜 스판 라운드 화이트 티셔츠']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.61), np.float64(81.02), np.float64(80.22), np.float64(77.22), np.float64(76.7), np.float64(76.55)]",success,
longsleeve,Eyelet Tie Long Sleeve [Black],긴팔,"['Eyelet Tie Long Sleeve [Black]', 'SIDE-SLIT CUT-OUT TOP', 'Cross Lace Long Sleeve [Black]', 'Rose Cut-out Long Sleeve - 5COL', '슈어 긴팔 티셔츠 Red', 'LACE RIBBON TOP (WHITE)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.47), np.float64(87.51), np.float64(84.66), np.float64(83.18), np.float64(83.18), np.float64(82.59)]",success,
longsleeve,fervor 피그먼트 롱슬리브,긴팔,"['fervor 피그먼트 롱슬리브', '무드먼트 피그먼트 롱슬리브', '페인트쿨링 피그먼트 긴팔 다크그레이 BJLT4647', '가먼트 다잉 롱 슬리브 [워시드차콜]', 'ARC 로고 져지 롱슬리브_라이트그레이', '카고포켓 피그먼트 긴팔 티셔츠 다크그레이 FLT712']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.66), np.float64(81.8), np.float64(81.32), np.float64(81.04), np.float64(78.25), np.float64(77.5)]",success,
longsleeve,Flare Edge Top (BLACK),긴팔,"['Flare Edge Top (BLACK)', '라운드 넥 울 티셔츠_블랙', 'UNBALANCE DRAPE T-SHIRT - BLACK', '레이어드 슬럽 롱슬리브 [블랙]', '언발란스 스트랩스 벌룬 긴팔티셔츠 - 블랙', '[에센셜] 포인티드 티셔츠 (그레이)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(97.68), np.float64(81.27), np.float64(80.92), np.float64(80.41), np.float64(78.79), np.float64(78.56)]",success,
longsleeve,FLOWER LACE PETIT T  GRAY,긴팔,"['FLOWER LACE PETIT T  GRAY', '샌디온 브이넥 레이어드 긴팔티 Khaki', 'G CLASSIC V-NECK LONG SLEEVE (GRAY)', '[CP] 드레이프 브이넥 오프숄더 긴팔티 롱슬리브 [PINK] 이너 ver.', '마레니 레이스 레이어드 티셔츠 ( 핑크 )', 'Ruffle modal blend T-shirt_Gray']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(99.1), np.float64(80.2), np.float64(79.35), np.float64(79.01), np.float64(78.74), np.float64(78.05)]",success,
longsleeve,Flower Pattern Top - Gray,긴팔,"['Flower Pattern Top - Gray', 'G CLASSIC RIB CREW NECK LONG SLEEVE (WHITE)', '우먼 스트라이프 긴팔 티셔츠 베이지', 'W HENRRY SLIM T-SHIRT [CHARCOAL]', 'WXT022 레이어드 스쿱넥 골지 롱슬리브 (GRAY)', '플로랄 레이어드 슬리브 (WHITE)']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(96.79), np.float64(76.88), np.float64(76.36), np.float64(74.21), np.float64(74.2), np.float64(74.05)]",success,
longsleeve,G CLASSIC RIB CREW NECK LONG SLEEVE (WHITE),긴팔,"['G CLASSIC RIB CREW NECK LONG SLEEVE (WHITE)', '우먼 스트라이프 긴팔 티셔츠 베이지', '[장희령착용] IN N OUT LAYER HALTER TOP IN LIGHT GRAY', '하운드투스 자카드 하이넥 티셔츠(아이보리)', '여성 변형 긴팔라운드 티셔츠', '단하루! 25+5%쿠폰 본사직영 폴햄 FW 신상특가 맨투맨셔츠가디건팬츠 외']","['긴팔', '긴팔', '긴팔', '긴팔', '긴팔', '긴팔']","[np.float64(100.0), np.float64(82.06), np.float64(81.23), np.float64(79.59), np.float64(78.89), np.float64(78.09)]",success,
